id:ID,name,:LABEL,parent
b0_c7_921,良好,预后情况,b0_c6_457
b0_c7_922,无视力损害,预后情况,b0_c6_457
b0_c7_923,并发症,疾病,b0_c6_457
b0_c7_924,常年性过敏性结膜炎,疾病,
b0_c7_925,perennial allergic conjunctivitis,别名,b0_c7_924
b0_c7_926,房屋粉尘,病因,b0_c7_924
b0_c7_927,虫螨,病因,b0_c7_924
b0_c7_928,动物的皮毛,病因,b0_c7_924
b0_c7_929,棉麻,病因,b0_c7_924
b0_c7_930,羽毛,病因,b0_c7_924
b0_c7_931,一过性眼睑水肿,症状和体征,b0_c7_924
b0_c7_933,预后良好,预后情况,b0_c3_88
b0_c7_934,视力损害,疾病,b0_c7_924
b0_c7_935,macropapillary conjunctivitis,别名,b0_c7_557
b0_c7_936,抗原沉积,病因,b0_c7_557
b0_c7_937,微创伤,病因,b0_c7_557
b0_c7_938,机械性刺激,病因,b0_c7_557
b0_c7_939,超敏反应,病因,b0_c7_557
b0_c7_940,更换接触镜,注意事项,b0_c7_557
b0_c7_941,高透气性的接触镜,注意事项,b0_c7_940
b0_c7_942,小直径的硬性接触镜,注意事项,b0_c7_940
b0_c7_943,缩短接触镜配戴时间,注意事项,b0_c7_557
b0_c7_944,加强接触镜的护理,注意事项,b0_c7_557
b0_c7_945,避免使用含有防腐剂及汞等具有潜在抗原活性的护理液,注意事项,b0_c7_944
b0_c7_946,炎症恶化期间停戴接触镜,注意事项,b0_c7_557
b0_c7_947,义眼每日用肥皂清洗,注意事项,b0_c7_557
b0_c7_948,清水中浸泡,注意事项,b0_c7_947
b0_c7_949,干燥的地方备用,注意事项,b0_c7_947
b0_c7_950,角膜手术,手术,b0_c3_1166
b0_c7_951,视网膜脱离手术,手术,b0_c11_1275
b0_c7_952,拆除缝线及硅胶,手术,b0_c7_557
b0_c7_953,接触镜不耐受,症状和体征,b0_c7_557
b0_c7_954,视朦,症状和体征,b0_c7_557
b0_c7_955,症状及体征消退缓慢,预后情况,b0_c7_557
b0_c7_956,配戴角膜接触镜或义眼者,多发人群,b0_c7_557
b0_c7_957,浅点状角膜病变,疾病,b0_c7_557
b0_c7_958,Trantas 斑,疾病,b0_c7_557
b0_c7_960,泡性结膜炎,疾病,b0_c4_228
b0_c7_961,phlyetenular conjunctivitis,别名,b0_c7_960
b0_c7_962,微生物蛋白质,病因,b0_c7_960
b0_c7_964,球孢子菌属,病因,b0_c7_960
b0_c7_965,角膜缘,解剖结构,b0_c7_960
b0_c7_967,红色小病灶,症状和体征,b0_c7_960
b0_c7_968,三角形病灶,症状和体征,b0_c7_960
b0_c7_969,灰白色小结节,症状和体征,b0_c7_960
b0_c7_970,局部充血,症状和体征,b0_c7_960
b0_c7_971,实性结节样小泡,症状和体征,b0_c7_960
b0_c7_972,0.1% 地塞米松眼药水,药品,
b0_c7_973,地塞米松,药物治疗,b0_c7_960
b0_c7_974,视力严重下降,预后情况,b0_c7_960
b0_c7_976,角膜缘齿状参差不齐,疾病,b0_c7_960
b0_c7_977,束状角膜炎,疾病,b0_c7_960
b0_c7_978,带状薄膜,疾病,b0_c7_960
b0_c7_979,血管萎缩,疾病,b0_c7_960
b0_c7_980,特应性角结膜炎,疾病,
b0_c7_981,特应性皮炎,疾病,b0_c7_980
b0_c7_982,慢性上皮病变,疾病,b0_c7_980
b0_c7_984,atopic keratoconjunctivitis,别名,b0_c7_980
b0_c7_985,Ⅰ型即速发型超敏反应,病因,b0_c7_980
b0_c7_986,细胞介导的免疫抑制,病因,b0_c7_980
b0_c7_987,病毒或细菌感染,病因,b0_c7_980
b0_c7_989,避免接触过敏原,注意事项,b0_c7_980
b0_c7_992,晶状体后囊混浊,疾病,b0_c7_980
b0_c7_995,autoimmune conjunetivitis,别名,b0_c7_784
b0_c7_996,眼表上皮损害,症状和体征,b0_c7_784
b0_c7_998,Sjögren syndrome,别名,b0_c5_202
b0_c7_999,SS,别名,b0_c5_202
b0_c7_1001,下方角膜,发病部位,b0_c7_872
b0_c7_1002,封闭泪点,手术,b0_c5_202
b0_c7_1004,结缔组织损害,症状和体征,b0_c5_202
b0_c7_1005,泪腺增生,症状和体征,b0_c5_202
b0_c7_1006,结构功能破坏,症状和体征,b0_c5_202
b0_c7_1007,睑裂区结膜充血,症状和体征,b0_c5_202
b0_c7_1009,轻度结膜炎症,症状和体征,b0_c5_202
b0_c7_1010,泪膜消失,症状和体征,b0_c5_202
b0_c7_1012,泪液分泌试验异常,诊断方案,b0_c5_202
b0_c7_1013,结膜和角膜虎红染色,诊断方案,b0_c5_202
b0_c7_1014,丽丽酸绿染色阳性,诊断方案,b0_c5_202
b0_c7_1015,唾液腺组织活检,诊断方案,b0_c5_202
b0_c7_1016,绝经期妇女,多发人群,b0_c5_202
b0_c7_1018,瘢痕性类天疱疮,疾病,
b0_c7_1019,非特异性慢性结膜炎,疾病,b0_c7_1018
b0_c7_1020,中度结膜炎,疾病,b0_c7_1018
b0_c7_1021,非特异性结膜炎,疾病,b0_c7_1018
b0_c7_1022,结膜病变,疾病,b0_c7_1018
b0_c7_1023,结膜下纤维化,疾病,b0_c7_1018
b0_c7_1024,穹隆部缩窄,疾病,b0_c7_1018
b0_c7_1025,广泛的睑球粘连,疾病,b0_c7_1018
b0_c7_1026,眼球运动障碍,疾病,b0_c7_1018
b0_c7_1027,泪腺导管阻塞,疾病,b0_c7_1018
b0_c7_1029,角膜血管化,疾病,b0_c7_1018
b0_c7_1030,眼表上皮鳞状化生,疾病,b0_c7_1018
b0_c7_1031,角膜干燥,疾病,b0_c7_1018
b0_c7_1032,完全性睑球粘连,疾病,b0_c7_1018
b0_c7_1033,cicatricial pemphigoid,别名,b0_c7_1018
b0_c7_1034,口腔,解剖结构,b0_c7_1018
b0_c7_1036,瓣膜,解剖结构,b0_c7_1018
b0_c7_1038,酸性粒细胞,解剖结构,b0_c7_1018
b0_c7_1041,黏液脓性改变,症状和体征,b0_c7_1018
b0_c7_1042,杯状细胞损伤,症状和体征,b0_c7_1018
b0_c7_1044,IgM,药品,b0_c7_1018
b0_c7_1045,IgA,药品,b0_c7_1018
b0_c7_1046,抗基底膜循环抗体,药品,b0_c7_1018
b0_c7_1047,氨苯砜,药物治疗,b0_c7_1018
b0_c7_1048,环磷酰胺,药物治疗,b0_c7_1018
b0_c7_1049,黏液脓性结膜炎,疾病,b0_c5_273
b0_c7_1051,Stevens-Johnson syndrome,别名,b0_c5_273
b0_c7_1052,免疫复合物沉积,病因,b0_c5_273
b0_c7_1055,黏膜溃疡形成,症状和体征,b0_c5_273
b0_c7_1056,皮肤的多形性红斑,症状和体征,b0_c5_273
b0_c7_1057,眼疼刺激,症状和体征,b0_c5_273
b0_c7_1058,双眼结膜受累,症状和体征,b0_c5_273
b0_c7_1059,泪液缺乏,症状和体征,b0_c5_273
b0_c7_1061,不适症状,症状和体征,b0_c4_660
b0_c7_1062,氨苯磺胺,药品,b0_c5_273
b0_c7_1063,抗惊厥药,药品,b0_c5_273
b0_c7_1064,水杨酸盐,药品,b0_c5_273
b0_c7_1065,氨苄西林,药品,b0_c5_273
b0_c7_1066,异烟肼,药品,b0_c5_273
b0_c7_1067,激素,药物治疗,b0_c0_239
b0_c7_1068,局部激素,药物治疗,
b0_c7_1069,年轻人,多发人群,b0_c5_273
b0_c7_1070,结膜皱缩,并发症,b0_c7_184
b0_c7_1071,角膜血管瘢痕化,疾病,b0_c5_273
b0_c7_1072,角膜溶解,并发症,b0_c7_1068
b0_c7_1073,倒睫和睑内翻,疾病,b0_c5_273
b0_c7_1074,变性性结膜炎,疾病,
b0_c7_1075,翼状胬肉,疾病,b0_c7_1074
b0_c7_1076,翼裂斑,疾病,b0_c7_1074
b0_c7_1077,结膜组织,解剖结构,b0_c7_1076
b0_c7_1078,瞳孔区,解剖结构,b0_c7_1075
b0_c7_1079,睑裂区,解剖结构,b0_c7_1076
b0_c7_1082,胬肉小而静止,症状和体征,b0_c7_1075
b0_c7_1083,胬肉进行性发展,症状和体征,b0_c7_1075
b0_c7_1084,严重影响外观,症状和体征,b0_c7_1076
b0_c7_1085,复发率,预后情况,b0_c7_1075
b0_c7_1086,慢性炎症性病变,疾病,
b0_c7_1087,进行性翼状胬肉,疾病,
b0_c7_1088,静止性翼状胬肉,疾病,
b0_c7_1089,睑裂斑,疾病,
b0_c7_1090,假性胬肉,疾病,
b0_c7_1091,pterygium,别名,b0_c7_1075
b0_c7_1092,Stocker 线,别名,b0_c7_1087
b0_c7_1093,紫外线照射,病因,b0_c7_867
b0_c7_1094,角膜缘干细胞受损,病因,b0_c7_1075
b0_c7_1095,Ⅰ型过敏反应,病因,b0_c7_1075
b0_c7_1096,结膜组织的增殖变性弹力纤维发育异常,病因,b0_c7_1075
b0_c7_1097,弹力纤维变性,病因,b0_c7_1075
b0_c7_1098,创伤病史,病因,
b0_c7_1099,阳光刺激,病因,
b0_c7_1100,睑裂区肥厚的球结膜,解剖结构,
b0_c7_1101,鼻侧,解剖结构,b0_c7_1075
b0_c7_1102,单纯胬肉切除,手术,b0_c4_493
b0_c7_1103,结膜瓣转移术,手术,b0_c4_493
b0_c7_1104,胬肉切除＋球结膜瓣转移,手术,b0_c4_493
b0_c7_1105,胬肉切除＋球结膜瓣移植,手术,b0_c4_493
b0_c7_1106,胬肉切除＋羊膜移植术,手术,b0_c4_493
b0_c7_1107,角膜散光,症状和体征,b0_c7_1075
b0_c7_1108,瞳孔区遮挡,症状和体征,b0_c7_1075
b0_c7_1109,三角形向角膜侵入,症状和体征,b0_c7_1075
b0_c7_1110,头部隆起,症状和体征,b0_c7_1087
b0_c7_1111,前端浸润,症状和体征,b0_c7_1087
b0_c7_1112,色素性铁线,症状和体征,b0_c7_1087
b0_c7_1113,体部充血,症状和体征,b0_c7_1087
b0_c7_1114,体部肥厚,症状和体征,b0_c7_1087
b0_c7_1115,头部平坦,症状和体征,b0_c7_1088
b0_c7_1116,体部菲薄,症状和体征,b0_c7_1088
b0_c7_1117,丝裂霉素,药物治疗,b0_c9_194
b0_c7_1118,TGF-β抑制剂,药物治疗,b0_c7_1075
b0_c7_1119,角膜缘干细胞移植,辅助治疗,b0_c7_1075
b0_c7_1120,自体结膜移植,辅助治疗,b0_c7_1075
b0_c7_1121,β射线照射,辅助治疗,b0_c7_1075
b0_c7_1122,睑裂区呈翼状的纤维血管组织侵入角膜,诊断方案,b0_c7_1075
b0_c7_1123,球结膜结节,疾病,
b0_c7_1124,睑裂斑炎,疾病,b0_c7_1089
b0_c7_1125,pinguecula,别名,b0_c7_1089
b0_c7_1126,电焊,病因,b0_c7_1089
b0_c7_1127,光化学性暴露,病因,b0_c7_1089
b0_c7_1128,重复性损伤,病因,b0_c7_1089
b0_c7_1129,睑裂区角巩膜缘连接处,解剖结构,b0_c7_1089
b0_c7_1130,眼睑闭合,解剖结构,b0_c7_1089
b0_c7_1131,反复慢性炎症,注意事项,b0_c4_809
b0_c7_1132,干扰角膜接触镜的成功配戴,注意事项,b0_c4_809
b0_c7_1133,三角形隆起的斑块,症状和体征,b0_c7_1089
b0_c7_1134,表面变粗糙,症状和体征,b0_c7_1124
b0_c7_1135,结膜结石,疾病,
b0_c7_1136,conjunctival concretion,别名,b0_c7_1135
b0_c7_1137,脱落的上皮细胞,病因,b0_c7_1135
b0_c7_1138,变性白细胞,病因,b0_c7_1135
b0_c7_1140,异物针,手术,b0_c7_1135
b0_c7_1141,尖刀剔除,手术,b0_c7_1135
b0_c7_1142,角膜擦伤,疾病,b0_c7_1135
b0_c7_1143,结膜良性肿瘤,疾病,b0_c7_8
b0_c7_1144,结膜色素痣,疾病,b0_c4_850
b0_c7_1145,结膜乳头状瘤,疾病,b0_c7_1143
b0_c7_1146,结膜皮样瘤,疾病,b0_c7_1143
b0_c7_1147,结膜皮脂瘤,疾病,b0_c7_1143
b0_c7_1148,结膜血管瘤,疾病,b0_c7_1143
b0_c7_1149,结膜鳞状细胞癌,疾病,b0_c7_8
b0_c7_1152,彻底切除病灶,手术,b0_c7_1149
b0_c7_1153,先天性良性错构瘤,疾病,
b0_c7_1154,原发性后天性结膜黑变病,疾病,b0_c7_1144
b0_c7_1155,pigmented nervus of conjunctiva,别名,b0_c7_1144
b0_c7_1158,囊肿样上皮包涵体,解剖结构,b0_c7_1144
b0_c7_1159,切除彻底,注意事项,b0_c4_809
b0_c7_1160,睑裂部的球结膜,解剖结构,b0_c7_1144
b0_c7_1161,广泛的彻底切除,手术,b0_c7_1176
b0_c7_1162,不规则圆形,症状和体征,b0_c7_1144
b0_c7_1164,稍隆起于结膜面,症状和体征,b0_c7_1144
b0_c7_1165,黑色,症状和体征,b0_c7_1144
b0_c7_1166,棕红色,症状和体征,b0_c7_1144
b0_c7_1167,无血管,症状和体征,b0_c7_1144
b0_c7_1168,突然变大,症状和体征,b0_c7_1144
b0_c7_1169,表面粗糙,症状和体征,b0_c7_1144
b0_c7_1170,有血管长人,症状和体征,b0_c7_1144
b0_c7_1171,单侧,症状和体征,b0_c7_1154
b0_c7_1172,不规则,症状和体征,b0_c7_1154
b0_c7_1173,扁平而弥散的色素沉着,症状和体征,b0_c7_1154
b0_c7_1174,影响外观,症状和体征,b0_c7_1144
b0_c7_1175,病理检查,诊断方案,b0_c5_159
b0_c7_1176,恶变,疾病,b0_c7_1144
b0_c7_1177,寻常疣,疾病,
b0_c7_1178,带蒂结膜乳头状瘤,疾病,
b0_c7_1179,宽基底部乳头状瘤,疾病,b0_c7_1145
b0_c7_1180,带柄的结膜乳头状瘤,别名,b0_c7_1145
b0_c7_1181,conjunctival papilloma,别名,b0_c7_1145
b0_c7_1182,HPV,疾病,b0_c7_1145
b0_c7_1184,HPV-6,病因,b0_c7_1145
b0_c7_1185,HPV-11,病因,b0_c7_1145
b0_c7_1186,HPV-16,病因,b0_c7_1145
b0_c7_1187,HPV-18,病因,b0_c7_1145
b0_c7_1188,眼睑皮肤表皮细胞,解剖结构,b0_c7_1182
b0_c7_1189,结缔组织芯,解剖结构,b0_c7_1145
b0_c7_1190,增殖上皮,解剖结构,b0_c7_1145
b0_c7_1191,多个小叶,解剖结构,b0_c7_1180
b0_c7_1192,螺旋状血管,解剖结构,b0_c7_1180
b0_c7_1193,泪阜,解剖结构,b0_c7_1145
b0_c7_1194,睑缘,解剖结构,b0_c7_1145
b0_c7_1195,中度角化,症状和体征,b0_c7_1145
b0_c7_1196,鲜红色,症状和体征,b0_c7_1145
b0_c7_1197,肉样隆起,症状和体征,b0_c7_1145
b0_c7_1198,平滑外观,症状和体征,b0_c7_1180
b0_c7_1199,表面不规则,症状和体征,b0_c7_1179
b0_c7_1200,博来霉素,药品,b0_c7_1145
b0_c7_1201,局部注射,药物治疗,b0_c7_1145
b0_c7_1203,播散及角膜,疾病,b0_c7_1145
b0_c7_1205,dermoid tumor of conjunctiva,别名,b0_c7_1146
b0_c7_1206,dermolipoma of conjunctiva,别名,b0_c7_1147
b0_c7_1207,先天性,疾病,b0_c7_867
b0_c7_1208,球结膜下,解剖结构,b0_c7_1147
b0_c7_1209,毛发,解剖结构,b0_c18_620
b0_c7_1210,颖下角膜缘,解剖结构,b0_c7_1146
b0_c7_1211,颞上象限近外眦部,解剖结构,b0_c7_1147
b0_c7_1212,圆形,症状和体征,b0_c7_1146
b0_c7_1213,表面光滑,症状和体征,b0_c7_1146
b0_c7_1214,黄色隆起,症状和体征,b0_c7_1146
b0_c7_1215,黄色,症状和体征,b0_c7_1147
b0_c7_1216,质软,症状和体征,b0_c7_1147
b0_c7_1217,光滑肿块,症状和体征,b0_c7_1147
b0_c7_1219,眼眶毛细血管瘤,疾病,b0_c7_1148
b0_c7_1220,静脉血管瘤,疾病,b0_c7_1148
b0_c7_1221,结膜毛细血管扩张,疾病,
b0_c7_1222,Rendu-Osler-weber 病,疾病,b0_c7_1221
b0_c7_1223,Louis-Bar 综合征,疾病,b0_c7_1221
b0_c7_1224,化脓性肉芽肿,疾病,
b0_c7_1226,睑板腺囊,疾病,b0_c7_1224
b0_c7_1227,艾滋病相关的Kaposi肉瘤,疾病,
b0_c7_1228,conjunctival angiom,别名,b0_c7_1148
b0_c7_1229,孤立,解剖结构,b0_c7_1148
b0_c7_1230,团块状,解剖结构,b0_c7_1148
b0_c7_1231,弥漫性扩张,解剖结构,b0_c7_1148
b0_c7_1233,睑结膜面,解剖结构,b0_c7_1224
b0_c7_1234,手术区域,解剖结构,b0_c7_1224
b0_c7_1235,出生时或出生后不久,症状和体征,b0_c7_1148
b0_c7_1236,蓝色血管结节,症状和体征,b0_c7_1227
b0_c7_1237,放疗,辅助治疗,b0_c3_836
b0_c7_1238,最有效,预后情况,b0_c7_1237
b0_c7_1239,胬肉,疾病,
b0_c7_1240,squamous cell carcinoma of conjunctiva,别名,b0_c7_1149
b0_c7_1241,黏膜,解剖结构,b0_c5_202
b0_c7_1242,切除不彻底,注意事项,
b0_c7_1243,病变已侵犯眼睑或穹隆,注意事项,
b0_c7_1244,无法彻底清除,注意事项,b0_c7_1243
b0_c7_1245,睑裂区的角膜缘处,解剖结构,b0_c7_1149
b0_c7_1246,睑缘皮肤和结膜的交界处,解剖结构,b0_c7_1149
b0_c7_1247,内眦部泪阜,解剖结构,b0_c7_1149
b0_c7_1248,结膜的非暴露区,解剖结构,b0_c7_1149
b0_c7_1250,板层角膜移植,手术,b0_c0_20
b0_c7_1251,二次手术,手术,
b0_c7_1252,眼眶内容物摘除术,手术,
b0_c7_1253,胶质,症状和体征,b0_c7_1149
b0_c7_1254,上皮异常角化,症状和体征,b0_c7_1149
b0_c7_1255,生长缓慢,症状和体征,b0_c7_1149
b0_c7_1256,向深部组织浸润,症状和体征,b0_c7_1149
b0_c7_1257,冷冻,辅助治疗,b0_c7_1149
b0_c7_1259,转移,疾病,b0_c7_1149
b0_c7_1260,肿瘤复发,疾病,b0_c7_1149
b0_c7_1262,后天原发性黑色素瘤,疾病,b0_c4_850
b0_c7_1263,结膜黑色素沉着病,疾病,b0_c4_850
b0_c7_1266,肾炎,疾病,b0_c0_243
b0_c7_1267,白血病,疾病,b0_c23_1091
b0_c7_1268,紫癜,疾病,b0_c7_351
b0_c7_1269,血友病,疾病,b0_c7_351
b0_c7_1270,伤寒,疾病,b0_c7_351
b0_c7_1271,全身系统疾病,疾病,b0_c7_351
b0_c7_1272,球结膜下血管破裂,病因,b0_c7_351
b0_c7_1273,眼外伤,疾病,b0_c10_1019
b0_c7_1274,头部挤压伤,病因,b0_c7_351
b0_c7_1275,球结膜下组织疏松,解剖结构,b0_c7_351
b0_c7_1276,剧烈咳嗽,症状和体征,b0_c7_351
b0_c7_1278,棕色,症状和体征,b0_c10_34
b0_c7_1279,磺皮质激素,药品,b0_c6_15
b0_c7_1281,病原微生物检测,诊断方案,b0_c6_15
b0_c7_1282,7~12 天,预后情况,b0_c7_351
b0_c7_1283,视功能损害,疾病,b0_c0_79
b0_c7_1284,耐药性,疾病,b0_c6_15
b0_c7_1285,角膜溃疡不愈,疾病,b0_c6_15
b0_c7_1286,并发性白内障,疾病,b0_c0_79
b0_c7_1287,皮质类固醇性青光眼,疾病,b0_c6_15
b0_c7_1288,视神经萎缩,疾病,b0_c3_91
b0_c8_1,角膜病,疾病,b0_c21_2
b0_c8_2,致盲眼病,疾病,b0_c0_79
b0_c8_3,角膜炎症,疾病,
b0_c8_4,角膜肿瘤,疾病,
b0_c8_5,角膜先天性异常,疾病,
b0_c8_9,光线折射,症状和体征,b0_c0_14
b0_c8_10,诊断要点,诊断方案,b0_c0_79
b0_c8_11,免疫性角膜病,疾病,b0_c0_14
b0_c8_12,感染性角膜病,疾病,b0_c0_14
b0_c8_15,补体,病因,b0_c8_11
b0_c8_16,外源性致病因素,病因,b0_c5_389
b0_c8_17,内源性致病因素,病因,b0_c5_389
b0_c8_22,屈光间质,解剖结构,b0_c3_15
b0_c8_24,角膜周边部,解剖结构,b0_c8_11
b0_c8_26,角膜中央区,解剖结构,b0_c8_12
b0_c8_27,浸润期,解剖结构,b0_c5_389
b0_c8_28,溃疡形成期,解剖结构,b0_c5_389
b0_c8_29,溃疡消退期,解剖结构,b0_c5_389
b0_c8_30,愈合期,解剖结构,b0_c5_389
b0_c8_33,炎症,症状和体征,b0_c5_389
b0_c8_36,角膜薄弱,疾病,b0_c6_206
b0_c8_37,角膜斑翳,疾病,b0_c6_206
b0_c8_38,角膜白斑,疾病,b0_c6_206
b0_c8_39,后弹力层脱离,疾病,
b0_c8_41,角膜异物,疾病,b0_c3_1166
b0_c8_42,角膜擦伤,疾病,b0_c3_1166
b0_c8_43,疱疹病毒性角膜炎,疾病,b0_c8_253
b0_c8_45,角膜内皮层,解剖结构,b0_c8_39
b0_c8_46,cornea endothelium,解剖结构,
b0_c8_47,单层六角形立方上皮细胞层,解剖结构,b0_c8_45
b0_c8_49,机械屏障,解剖结构,b0_c8_45
b0_c8_50,内皮单层结构,解剖结构,b0_c1_438
b0_c8_57,上皮下神经丛,解剖结构,b0_c2_23
b0_c8_59,脱水状态,症状和体征,b0_c8_45
b0_c8_60,细胞体积增大,症状和体征,b0_c1_438
b0_c8_61,向伤口区迁徙,症状和体征,b0_c1_438
b0_c8_62,接触抑制,症状和体征,b0_c1_438
b0_c8_63,稳定的细胞连接,症状和体征,b0_c1_438
b0_c8_64,复层,症状和体征,b0_c1_438
b0_c8_65,纤维化,症状和体征,b0_c0_61
b0_c8_66,基底膜样物质沉积,症状和体征,b0_c1_438
b0_c8_67,角膜持续水肿,症状和体征,b0_c3_1161
b0_c8_68,失去透明性,症状和体征,b0_c3_1161
b0_c8_69,角膜敏感度,症状和体征,
b0_c8_73,眼睑痉挛,症状和体征,b0_c3_533
b0_c8_74,睫状神经刺激征,症状和体征,b0_c5_389
b0_c8_75,Na+·K+·ATP酶,药品,b0_c8_45
b0_c8_76,营养物质,药品,
b0_c8_79,乙酰胆碱,药品,b0_c2_23
b0_c8_80,儿茶酚胺,药品,b0_c2_23
b0_c8_81,P物质,药品,b0_c2_23
b0_c8_82,降钙素基因相关肽,药品,b0_c2_23
b0_c8_83,蚕食性角膜溃疡,疾病,b0_c8_804
b0_c8_84,边缘性角膜溃疡,疾病,b0_c8_614
b0_c8_85,角膜疾病,疾病,b0_c23_8
b0_c8_87,自身免疫性全身疾病,疾病,b0_c5_389
b0_c8_88,类风湿关节炎,疾病,b0_c5_389
b0_c8_92,硬化性角膜炎,疾病,b0_c5_389
b0_c8_95,免疫性角膜炎,疾病,b0_c5_389
b0_c8_96,营养不良性角膜炎,疾病,b0_c5_389
b0_c8_97,神经营养性角膜炎,疾病,b0_c5_389
b0_c8_99,keratitis,别名,b0_c5_389
b0_c8_100,corneal infiltration,别名,b0_c8_143
b0_c8_101,corneal ulcer,别名,b0_c6_206
b0_c8_102,decometocema,别名,b0_c8_144
b0_c8_103,外源性致病菌,病因,b0_c5_389
b0_c8_105,致病因子,疾病,b0_c8_27
b0_c8_106,毒素,疾病,b0_c12_208
b0_c8_108,基质层胶原纤维束,解剖结构,b0_c0_14
b0_c8_111,可见光波长,解剖结构,
b0_c8_112,内皮间紧密连接,解剖结构,b0_c0_14
b0_c8_113,Na+K+离子泵,解剖结构,b0_c0_14
b0_c8_115,水分,解剖结构,b0_c0_16
b0_c8_116,泪液蒸发,解剖结构,b0_c0_14
b0_c8_117,渗透梯度,解剖结构,b0_c0_14
b0_c8_122,T细胞,解剖结构,b0_c0_14
b0_c8_123,白细胞,解剖结构,b0_c11_1235
b0_c8_126,角膜缘血管网,解剖结构,b0_c8_27
b0_c8_127,炎症细胞,解剖结构,b0_c8_27
b0_c8_129,溃疡底部,解剖结构,b0_c6_206
b0_c8_130,溃疡边缘,解剖结构,b0_c6_206
b0_c8_132,相对脱水状态,注意事项,b0_c0_14
b0_c8_133,免疫赦免,注意事项,b0_c0_14
b0_c8_134,角膜防御能力,注意事项,
b0_c8_135,散光,症状和体征,b0_c8_944
b0_c8_137,外伤,症状和体征,b0_c0_10
b0_c8_138,变性,症状和体征,b0_c10_134
b0_c8_139,营养不良,症状和体征,b0_c5_389
b0_c8_141,周边角膜浸润性炎症,症状和体征,b0_c5_389
b0_c8_142,炎性渗出液,症状和体征,b0_c8_27
b0_c8_143,角膜浸润,症状和体征,b0_c3_1166
b0_c8_144,后弹力层膨出,症状和体征,b0_c6_206
b0_c8_145,TGF-β,药品,b0_c0_14
b0_c8_146,Fas配体,药品,b0_c0_14
b0_c8_148,组织相容性抗原,药品,b0_c0_14
b0_c8_149,MHC-II,药品,b0_c0_14
b0_c8_150,共刺激分子,药品,b0_c0_14
b0_c8_151,血管黏附分子,药品,b0_c0_14
b0_c8_153,酶,药品,b0_c23_28
b0_c8_155,虹膜前粘连,疾病,b0_c7_273
b0_c8_156,角膜瘘,疾病,b0_c7_273
b0_c8_157,全眼球萎缩,疾病,b0_c8_189
b0_c8_158,角膜薄翳,疾病,
b0_c8_159,粘连性角膜白斑,疾病,b0_c0_310
b0_c8_162,内因性角膜炎,疾病,
b0_c8_163,反应性、无菌性炎症,疾病,
b0_c8_165,corneal fatula,别名,b0_c8_156
b0_c8_166,corneal nebla,别名,b0_c8_158
b0_c8_167,corneal macula,别名,b0_c8_37
b0_c8_168,corneal leukoma,别名,b0_c8_38
b0_c8_169,adherent leukoma of cornea,别名,b0_c8_159
b0_c8_170,corneal staphyloma,别名,b0_c3_221
b0_c8_171,后弹力层破裂,病因,b0_c7_273
b0_c8_173,毒性,病因,b0_c3_155
b0_c8_179,瘢痕组织,解剖结构,b0_c2_75
b0_c8_181,房水流出,解剖结构,
b0_c8_182,角膜中央,解剖结构,b0_c8_614
b0_c8_183,深层,发病部位,
b0_c8_185,溃疡边缘浸润,症状和体征,b0_c0_119
b0_c8_187,上皮再生,基础治疗,
b0_c8_189,眼内感染,疾病,b0_c7_273
b0_c8_190,继发性青光眼,疾病,b0_c0_79
b0_c8_191,真菌性眼内感染,疾病,b0_c0_239
b0_c8_192,细菌性,疾病,b0_c3_1166
b0_c8_193,病毒性,疾病,b0_c3_1166
b0_c8_194,真菌性,疾病,b0_c3_1166
b0_c8_195,角膜神经受损,疾病,b0_c8_43
b0_c8_196,细菌性角膜炎,疾病,
b0_c8_197,全身性疾病,疾病,b0_c3_1166
b0_c8_198,免疫功能低下,疾病,b0_c8_197
b0_c8_199,角膜对细菌易感性增加,疾病,b0_c8_198
b0_c8_201,角膜基质炎,疾病,b0_c4_380
b0_c8_203,铜绿假单胞菌,疾病,b0_c8_196
b0_c8_205,菌丝,病因,b0_c7_237
b0_c8_207,长期用激素,注意事项,b0_c0_239
b0_c8_208,长期用抗生素,注意事项,b0_c0_239
b0_c8_209,植物性角膜外伤史,解剖结构,b0_c0_239
b0_c8_212,反复发作,症状和体征,b0_c7_137
b0_c8_213,树枝状溃疡灶,症状和体征,b0_c7_137
b0_c8_214,地图状溃疡灶,症状和体征,b0_c7_137
b0_c8_217,细菌药敏试验,诊断方案,b0_c8_196
b0_c8_219,全身免疫力低下,多发人群,b0_c0_239
b0_c8_220,感染性角膜疾病,疾病,b0_c3_1166
b0_c8_222,革兰氏阳性细菌性角膜炎,疾病,
b0_c8_223,革兰氏阴性细菌性角膜炎,疾病,
b0_c8_229,梅毒螺旋体,病因,b0_c3_1166
b0_c8_230,淋球菌,病因,b0_c3_1166
b0_c8_231,中央光学区,解剖结构,b0_c0_125
b0_c8_232,角膜接触镜,注意事项,b0_c3_1166
b0_c8_233,创伤,注意事项,b0_c3_1166
b0_c8_234,免疫抑制,注意事项,b0_c3_1166
b0_c8_237,角膜溃疡形成,症状和体征,b0_c3_1166
b0_c8_238,角膜上皮缺损,症状和体征,b0_c10_771
