id:ID,name,:LABEL
1485,氯霉素 0.25%，每小时 1 次,治疗方案
1486,克林霉素 50mg/ml，每小时 1 次,治疗方案
1487,儿漆,病因
1488,脑膜炎、心内膜炎,病因
1489,怀疑流感嗜血杆菌,病因
1490,病原体不明,病因
1491,1.0~2.25mg/0.1ml,用药剂量
1492,0.1mg/0.1ml,用药剂量
1493,1mg/0.1ml,用药剂量
1494,1.0 mg/0.1ml,用药剂量
1495,0.4 mg/0.1ml,用药剂量
1496,2.25 mg/0.1ml,用药剂量
1497,0.5mg/0.1ml,用药剂量
1498,25 mg/0.5ml,用药剂量
1499,20~40 mg/0.5ml,用药剂量
1500,40~100mg/0.5ml,用药剂量
1501,100~125 mg/0.5ml,用药剂量
1502,20~40mg/0.5ml,用药剂量
1503,50~100mg/0.5ml,用药剂量
1504,15~50mg/0.5ml,用药剂量
1505,100mg/0.5ml,用药剂量
1506,4~8mg/0.5ml,用药剂量
1507,50mg/ml，每小时 1 次,用药剂量
1508,50~100mg/ml，每小时 1 次,用药剂量
1509,氨苄青霉素 50mg/ml，每小时 1 次,治疗方案
1510,1%醋酸泼尼松龙 每 15 分钟-1 小时 1 次,治疗方案
1511,0.1%地塞米松 每 15 分钟-1 小时点眼 1 次,治疗方案
1512,头孢他啶 1g，静脉滴注，8h-12h 1 次,治疗方案
1513,氨霉素 50mg/(kg·d)，静脉滴注,治疗方案
1514,万古霉素 1g，静脉滴注，12h 1 次,治疗方案
1515,氨苄青霉素 4~12g/d，静脉滴注,治疗方案
1516,头孢地咤 2g，静脉滴注，12h 1 次,治疗方案
1517,头孢唑啉 2~4g/d，静脉滴注,治疗方案
1518,克林霉素 900~1800mg/d，静脉滴注,治疗方案
1519,庆大霉素 80mg，静脉滴注，8h 1 次,治疗方案
1520,妥布霉素 3~5mg/(kg·d)，静脉滴注,治疗方案
1521,泼尼松 1.0~1.2mg/(kg·d)，口服，3~5 天后调整剂量,治疗方案
1522,肾功能异常者,适用人群
1523,髓延病和全身真菌感染者,适用人群
1524,每 15 分钟-1 小时 1 次,用药剂量
1525,每 15 分钟-1 小时点眼 1 次,用药剂量
1526,1g，静脉滴注，8h-12h 1 次,用药剂量
1527,50mg/(kg·d)，静脉滴注,用药剂量
1528,1g，静脉滴注，12h 1 次,用药剂量
1529,4~12g/d，静脉滴注,用药剂量
1530,2g，静脉滴注，12h 1 次,用药剂量
1531,2~4g/d，静脉滴注,用药剂量
1532,900~1800mg/d，静脉滴注,用药剂量
1533,80mg，静脉滴注，8h 1 次,用药剂量
1534,3~5mg/(kg·d)，静脉滴注,用药剂量
1535,1.0~1.2mg/(kg·d)，口服，3~5 天后调整剂量,用药剂量
1536,泼尼松（1~1.2mg/kg·d）口服，连用3~5天，以后根据反应再调整剂量,治疗方案
1537,地塞米松0.4 mg/ml玻璃体内注射,治疗方案
1538,醋酸泼尼松龙或地塞米松点眼，每15分钟~1小时点眼1次,治疗方案
1539,地塞米松（4~8mg）结膜下注射,治疗方案
1540,泼尼松（1~1.2mg/kg·d）,用药剂量
1541,地塞米松0.4 mg/ml,用药剂量
1542,醋酸泼尼松龙或地塞米松,用药剂量
1543,地塞米松（4~8mg）,用药剂量
1544,玻璃体内注射糖皮质激素和有效的抗生素,治疗方案
1545,内源性细菌感染,病因
1546,弥漫性后部感染,阶段
1547,弥漫性眼内炎,阶段
1548,丁胺卡那霉素 0.4mg,用药剂量
1549,头孢他啶 1mg,用药剂量
1550,万古霉素 1mg,用药剂量
1551,急性视网膜坏死（ARN）,疾病
1552,无环鸟苷静脉注射，每次 15mg/kg，在1 小时内输完，每日 3 次，连用 10 天～3 周，然后改为口服，每次 400～800mg，一日 5 次，连续用药4～6 周,治疗方案
1553,丙氧鸟苷静脉滴注，剂量为 5mg/kg，每 12 小时 1 次，连用 3 周，改为5mg/(kg·d)，静脉滴注，连用 4 周,治疗方案
1554,丙氧鸟苷玻璃体内注射，每次 200μg，每周 1 次,治疗方案
1555,泛昔洛韦口服，初始剂量为500mg，一日 3 次，连用两周，改为 375mg，一日 2 次，连用 3 周,治疗方案
1556,鞣皮质激素治疗，泼尼松 1～1.2mg/kg·d，使用 1 周后逐渐减量，总疗程为 2～6 周,治疗方案
1557,抗凝血药治疗，如阿司匹林（50～200mg，一日 1 次或 2 次）,治疗方案
1558,单纯疱疹病毒Ⅰ型感染,病因
1559,单纯疱疹病毒Ⅱ型感染,病因
1560,水痘-带状疱疹病毒感染,病因
1561,免疫功能受抑制患者,适用人群
1562,伴有前房炎症患者,适用人群
1563,每次 15mg/kg，每日 3 次，连用 10 天～3 周，改为每次 400～800mg，一日 5 次，连续用药4～6 周,用药剂量
1564,5mg/kg，每 12 小时 1 次，连用 3 周，改为5mg/(kg·d)，连用 4 周,用药剂量
1565,每次 200μg，每周 1 次,用药剂量
1566,初始剂量为500mg，一日 3 次，连用两周，改为 375mg，一日 2 次，连用 3 周,用药剂量
1567,泼尼松 1～1.2mg/kg·d，疗程为 2～6 周,用药剂量
1568,阿司匹林 50～200mg，一日 1 次或 2 次,用药剂量
1569,平坦部玻璃体切除术联合内光凝、玻璃体内外长效气体填充、硅油填充、巩膜扣带术,治疗方案
1570,视网膜炎症和坏死较轻,病因
1571,视网膜炎症和坏死较重,病因
1572,AIDS 患者出现的坏死性视网膜炎,病因
1573,足量的糖皮质激素治疗,用药剂量
1574,青霉素静脉注射,治疗方案
1575,四环素治疗,治疗方案
1576,甲氧苄胺嘧啶和磺胺类药物治疗,治疗方案
1577,氯霉素治疗,治疗方案
1578,链霉素治疗,治疗方案
1579,点眼治疗,治疗方案
1580,后 Tenon 膜下注射,治疗方案
1581,泼尼松,用药剂量
1582,睫状肌麻痹剂,治疗方案
1583,眼压升高,疾病
1584,0.1%地塞米松滴眼剂，1日3~6次,治疗方案
1585,1%泼尼松龙滴眼剂，1日3~6次,治疗方案
1586,1%泼尼松龙,用药剂量
1587,葡膜炎,疾病
1588,非甾体消炎药如吲哚美辛（消炎痛）口服,治疗方案
1589,非甾体消炎药滴眼剂如普南扑灵点眼,治疗方案
1590,高眼压,疾病
1591,0.5%噻吗心胺滴剂点眼治疗,治疗方案
1592,0.1%肾上腺素点眼治疗,治疗方案
1593,1%apraclonidine点眼治疗,治疗方案
1594,0.5%噻吗心胺滴剂,用药剂量
1595,0.1%肾上腺素,用药剂量
1596,1%apraclonidine,用药剂量
1597,青光眼,疾病
1598,幼年型慢性关节炎伴发前葡萄膜炎,疾病
1599,2%后马托品眼膏点眼，每天1~3次,治疗方案
1600,2%后马托品眼膏点眼，3~7天点眼一次,治疗方案
1601,托品酰胺滴眼剂点眼，每天一次,治疗方案
1602,托品酰胺滴眼剂点眼，隔日一次,治疗方案
1603,1%醋酸泼尼松龙滴眼剂,治疗方案
1604,0.125%醋酸泼尼松龙滴眼剂,治疗方案
1605,睫状肌麻痹剂和非甾体消炎药滴眼剂,治疗方案
1606,睫皮质激素或其他免疫抑制剂,治疗方案
1607,普南扑灵滴眼剂,治疗方案
1608,双氯芬酸钠滴眼剂,治疗方案
1609,吲哚美辛（消炎痛）滴眼剂,治疗方案
1610,双氯芬酸钠口服,治疗方案
1611,吲哚美辛口服,治疗方案
1612,二氟苯水杨酸口服,治疗方案
1613,毗罗昔康口服,治疗方案
1614,炎症严重,病因
1615,炎症轻微,病因
1616,幼年型慢性关节炎伴发,病因
1617,其他顽固性前葡萄膜炎,病因
1618,炎症严重阶段,阶段
1619,炎症轻微阶段,阶段
1620,患儿,适用人群
1621,幼年型慢性关节炎患者,适用人群
1622,0.125%醋酸泼尼松龙,用药剂量
1623,普南扑灵,用药剂量
1624,泼尼松 0.5~0.8mg/(kg.d),治疗方案
1625,小剂量糖皮质激素联合其他免疫抑制剂,治疗方案
1626,小剂量苯丁酸氮芥,治疗方案
1627,小剂量环磷酰胺,治疗方案
1628,白内障摘除手术,治疗方案
1629,术前葡萄膜炎获得完全控制,治疗方案
1630,术前、术中、术后给予适当的药物治疗,治疗方案
1631,乙二胺四乙酸螯合后行表层角膜切削术,治疗方案
1632,光学治疗性角膜切削术,治疗方案
1633,剥夺性弱视,病因
1634,炎症加剧或复发,病因
1635,少年,适用人群
1636,Eales病,疾病
1637,泼尼松初始剂量为1mg/(kg·d)，减量不宜过快，减至15–20mg/d时可维持1–2个月，然后再逐渐减量，直至停药,治疗方案
1638,眼周注射（后Tenon膜下）糖皮质激素,治疗方案
1639,糖皮质激素1眼治疗,治疗方案
1640,苯丁酸氮芥0.1mg/(kg·d)，治疗6个月后逐渐减量,治疗方案
1641,抗结核治疗,治疗方案
1642,清热凉血、平肝潜阳、活血祛瘀之类的中药,治疗方案
1643,生地15g 丹皮12g 赤芍15g 三七参6g 丹参12g 紫草15g 元参15g 桃仁12g 红花12g 甘草3g,治疗方案
1644,视网膜血管周围炎,病因
1645,结核杆菌感染,病因
1646,泼尼松初始剂量为1mg/(kg·d),用药剂量
1647,减至15–20mg/d时可维持1–2个月,用药剂量
1648,苯丁酸氮芥0.1mg/(kg·d),用药剂量
1649,大片视网膜毛细血管无灌注,疾病
1650,氙弧激光,治疗方案
1651,氩绿激光,治疗方案
1652,红氨激光,治疗方案
1653,玻璃体切除,治疗方案
1654,玻璃体切除术、玻璃体内充填、巩膜扣带,治疗方案
1655,给予足量的糖皮质激素或其他免疫抑制剂治疗,治疗方案
1656,视网膜血管炎症,病因
1657,出现大面积视网膜新生血管膜或玻璃体内出现新生血管,阶段
1658,发生牵引性或裂孔性视网膜脱离,阶段
1659,牛皮癣,疾病
1660,就诊于皮肤病科医生,治疗方案
1661,睫状肌麻痹剂、糖皮质激素和非甾体消炎药滴眼剂点眼,治疗方案
1662,0.1%地塞米松频繁点眼（15 分钟-1 小时 1 次），普拉洛芬或双氯芬酸钠滴眼剂点眼每 1-2 小时 1 次，2%后马托品晶片点眼每天 1-2 次,治疗方案
1663,地塞米松2.5mg 或氟米波尼松龙 20mg 后 Tenon 囊下注射,治疗方案
1664,短期泼尼松口服（30-50mg/d）,治疗方案
1665,口服非甾体消炎药,治疗方案
1666,氨甲蝶呤 7.5-15mg 每周给予,治疗方案
1667,环孢霉素口服 2.5-5mg/(kg·d),治疗方案
1668,脂皮质色素不敏感,病因
1669,不能耐受,病因
1670,慢性复发性,阶段
1671,黄斑,发病部位
1672,CMV性视网膜炎,疾病
1673,丙氧鸟苷,治疗方案
1674,Foscarnet,治疗方案
1675,Cidofovir,治疗方案
1676,玻璃体内给药,治疗方案
1677,口服药,治疗方案
1678,停止免疫抑制药物,治疗方案
1679,给予抗病毒药物,治疗方案
1680,长期维持治疗,治疗方案
1681,玻璃体切除及联合硅油填充,治疗方案
1682,CMV感染,病因
1683,免疫功能受抑制的患者,适用人群
1684,AIDS患者,适用人群
1685,丙氧鸟苷 5mg/kg，静脉滴注，一小时内用完，每12小时一次，治疗14-21天，随后改为维持剂量5mg/(kg·d)，每周用5天，可用静脉给药，也可给予口服治疗,治疗方案
1686,丙氧鸟苷 1g，Tid,治疗方案
1687,Foscarnet 90mg/kg，Bid，治疗14-21天，随后维持剂量90mg/(kg·d),治疗方案
1688,Foscarnet 2400μg/次，每周2次（诱导剂量），每周1次（维持剂量）,治疗方案
1689,Cidofovir 5mg/kg，每周1次，治疗2周，随后维持剂量5mg/kg，每周1次,治疗方案
1690,Cidofovir 15-20μg/次，每6周注射1次,治疗方案
1691,福米韦生 165μg/次，每周一次，连用3周（诱导剂量），165μg/次，每周1次（维持剂量）,治疗方案
1692,福米韦生 330μg/次，每周1次，连用4周（诱导剂量），330μg/次，每4周1次（维持剂量）,治疗方案
1693,疱疹病毒感染,病因
1694,静脉内注射丙氧鸟苷,治疗方案
1695,丙氧鸟苷联合粒细胞单核细胞集落刺激因子（GM-CSF）治疗,治疗方案
1696,丙氧鸟苷联合免疫球蛋白治疗,治疗方案
1697,丙氧鸟苷联合Foscarnet治疗（全剂量）,治疗方案
1698,丙氧鸟苷联合Foscarnet治疗（半剂量）,治疗方案
1699,玻璃体内注射丙氧鸟苷,治疗方案
1700,玻璃体内缓释装置释放丙氧鸟苷,治疗方案
1701,每周注射2次玻璃体内丙氧鸟苷（2000μg）,用药剂量
1702,每周注射1次玻璃体内丙氧鸟苷（维持剂量）,用药剂量
1703,Foscarnet 90mg/kg，静脉注射，一日两次，连用14~21天,治疗方案
1704,Foscarnet 90mg/(kg·d)，静脉注射，维持治疗,治疗方案
1705,Foscarnet 2400μg，玻璃体内注射，诱导期每周注射2次,治疗方案
1706,Foscarnet 2400μg，玻璃体内注射，维持期每周注射一次,治疗方案
1707,疱疹病毒DNA多聚酶活性,病因
1708,诱导期,阶段
1709,维持期,阶段
1710,HIV阴性免疫抑制者,适用人群
1711,骨功能降低者,适用人群
1712,90mg/kg，静脉注射，一日两次，连用14~21天,用药剂量
1713,90mg/(kg·d)，静脉注射,用药剂量
1714,2400μg，玻璃体内注射，每周2次（诱导期）,用药剂量
1715,2400μg，玻璃体内注射，每周1次（维持期）,用药剂量
1716,叠氮胸苷,治疗方案
1717,200mg，静脉注射每4小时一次，一直用至活动性病变消失,治疗方案
1718,200mg，静脉注射每4小时一次,用药剂量
1719,Cidofovir 5mg/kg，每周静脉注射1次，连用2周，然后改为维持剂量5mg/kg，每两周静脉注射一次,治疗方案
1720,Cidofovir 15~20μg，每6周注射一次（玻璃体内注射）,治疗方案
1721,福米韦生 165μg，诱导期3周内注射3次，维持治疗每2周注射一次,治疗方案
1722,福米韦生 330μg，诱导期4周内注射2次，维持治疗每4周注射一次,治疗方案
1723,初次发病,阶段
1724,5mg/kg,用药剂量
1725,15~20μg,用药剂量
1726,165μg,用药剂量
1727,330μg,用药剂量
1728,以扶正为主，祛邪为辅，基本方药如下：黄芪 18g 党参 15g 白术 15g 云苓 10g 当归 12g 白芍 15g 熟地 15g 山药 18g 赤芍 10g 银花 15g 黄芩15g 连翘 12g,治疗方案
1729,正气虚弱外邪侵犯,病因
1730,短期中等剂量糖皮质激素口服治疗,治疗方案
1731,阿司匹林,治疗方案
1732,吲哚美辛滴眼剂,治疗方案
1733,保泰松片剂,治疗方案
1734,非严重,阶段
1735,前葡萄膜炎患者,适用人群
1736,有黄斑水肿患者,适用人群
1737,视乳头肿胀患者,适用人群
1738,视盘水肿患者,适用人群
1739,中等剂量糖皮质激素口服治疗,用药剂量
1740,2%阿托品眼膏，每日点眼 1~2 次，使用 2~3 天后改为后马托品,治疗方案
1741,2%后马托品眼膏或滴眼剂，每日点眼 1~2 次,治疗方案
1742,0.1%地塞米松滴眼剂，15 分钟~1 小时点眼 1 次,治疗方案
1743,普拉洛芬滴眼剂，每 2 小时点眼 1 次,治疗方案
1744,2%后马托品眼膏或滴眼剂，每日点眼 1 次,治疗方案
1745,0.1%氨甲松龙混浊滴眼剂，每日点眼 3 次或 4 次,治疗方案
1746,普拉洛芬滴眼剂，每日点眼 3 次或 4 次,治疗方案
1747,2%后马托品眼膏或滴眼剂，每 2~4 天点眼 1 次,治疗方案
1748,0.1%氨甲松龙混浊滴眼剂，每日点眼 2 次或 3 次,治疗方案
1749,普拉洛芬或双氯芬酸钠滴眼剂，每日点眼 3 次,治疗方案
1750,托吡卡胺滴眼剂，每日或隔日点眼 1 次,治疗方案
1751,普拉洛芬或双氯芬酸钠滴眼剂，每日点眼 2 次或 3 次,治疗方案
1752,托吡卡胺滴眼剂，一日点眼 1~2 次,治疗方案
1753,新福林滴眼剂，用于散瞳检查或轻微炎症,治疗方案
1754,中医中药治疗,治疗方案
1755,中等度炎症,阶段
1756,轻微炎症,阶段
1757,炎症恢复期,阶段
1758,急性前葡萄膜炎患者,适用人群
1759,轻度至中度前葡萄膜炎患者,适用人群
1760,非常严重的急性前葡萄膜炎患者,适用人群
1761,疏风清热，药用银花 20g 莲翘 15g 菊花 18g 薄荷 12g 芦根15g 川芎 12g 白芷 10g 夏枯草 15g,治疗方案
1762,加石膏 20g 元参 15g,治疗方案
1763,加大黄 12g 川朴 12g,治疗方案
1764,风热犯目,病因
1765,银花 20g,用药剂量
1766,莲翘 15g,用药剂量
1767,菊花 18g,用药剂量
1768,薄荷 12g,用药剂量
1769,芦根15g,用药剂量
1770,川芎 12g,用药剂量
1771,白芷 10g,用药剂量
1772,夏枯草 15g,用药剂量
1773,石膏 20g,用药剂量
1774,元参 15g,用药剂量
1775,大黄 12g,用药剂量
1776,川朴 12g,用药剂量
1777,水痘-带状疱疹病毒性前葡萄膜炎,疾病
1778,口服无环鸟苷 400~800mg，一日 3~4 次,治疗方案
1779,0.1%地塞米松滴眼剂点眼，一日 6~10次,治疗方案
1780,作用较弱的糖皮质激素滴眼剂,治疗方案
1781,2%后马托品眼剂，一日 1 次或隔日 1 次,治疗方案
1782,托品酰胺滴眼剂，一日点眼 1 次或隔日点眼 1 次,治疗方案
1783,0.5%噻吗心胺滴眼剂点眼，一日点眼 2 次,治疗方案
1784,降压效果强的滴眼剂,治疗方案
1785,全身使用抗青光眼药物治疗,治疗方案
1786,水痘-带状疱疹病毒,病因
1787,轻度至中度炎症,阶段
1788,虹膜睫状体,发病部位
1789,无环鸟苷 400~800mg，一日 3~4 次,用药剂量
1790,进展性外层视网膜坏死综合征,疾病
1791,无环鸟苷,治疗方案
1792,无环鸟苷与丙氧鸟苷合用,治疗方案
1793,泼尼松口服，最初剂量为 1~1.2mg/(kg·d)，根据治疗效果可以逐次调整减量,治疗方案
1794,0.1%地塞米松滴眼剂点眼治疗,治疗方案
1795,1~1.2mg/(kg·d),用药剂量
1796,每天减 5~10mg,用药剂量
1797,停止使用致葡萄膜炎的药物,治疗方案
1798,糖皮质激素、睫状肌麻痹剂和非甾体消炎药点眼治疗,治疗方案
1799,口服治疗,治疗方案
1800,药物,病因
1801,较为严重的炎症,阶段
1802,每天服用泼尼松 40mg，隔 2 周每天减 5mg，维持量为 15mg/d,治疗方案
1803,氯喹治疗,治疗方案
1804,最初每天给予 500mg，治疗 14天，然后减量至每天 250mg，治疗时间不超过 6 个月,治疗方案
1805,Ⅱ期,阶段
1806,Ⅲ期,阶段
1807,肺部,发病部位
1808,其他器官,发病部位
1809,泼尼松 40mg,用药剂量
1810,维持量为 15mg/d,用药剂量
1811,氯喹 500mg,用药剂量
1812,氯喹 250mg,用药剂量
1813,眼睑病变,疾病
1814,全身应用糖皮质激素治疗,治疗方案
1815,病变部位直接注射糖皮质激素,治疗方案
1816,氯喹治疗 2 年以上,治疗方案
1817,羟氯喹,治疗方案
1818,眼睑,发病部位
1819,手术切除肿块,治疗方案
1820,紫外线照射,治疗方案
1821,放疗,治疗方案
1822,糖皮质激素治疗，一般剂量为每日 20\~60mg，治疗 3 天即可见效，3\~6 周可见明显效果,治疗方案
